instance;n;m;density;min_deg;max_deg;mean_deg;clustering;diameter;avg_path_len;ecc_min;ecc_max;ecc_std;betw_avg;betw_max;close_avg;close_max;degeneracy;deg_assort;clustering_avg;transitivity;spectral_radius;algebraic_conn;cyclomatic;girth
ba_5583_n67_m2.gml;67;142;0.064224;2;17;4.2388;0.140149;5;2.7003787034974382;3;5;0.5153037761681215;0.026789131266743205;0.21271269408867113;0.3707421807669904;0.5038167938931297;3;-0.24496084750855873;0.14014889120244695;0.07683352735739232;6.57576858456665;0.7495897846739353;76;
ba_5589_n55_m2.gml;55;116;0.078114;2;15;4.2182;0.104573;5;2.6525619834710743;3;5;0.534434125698148;0.03210723588082079;0.2357984258927655;0.3766450355774083;0.5046728971962616;3;-0.1869695409204482;0.10457300275482093;0.10849056603773585;6.428182730733649;0.6795378940619058;62;
ba_5590_n78_m3.gml;78;228;0.075924;2;30;5.8462;0.188326;5;2.4621959237343853;3;5;0.445593517871353;0.0196601643970065;0.2597394613865901;0.4074222797964578;0.6015625;4;-0.13636493441438255;0.18832581987381106;0.13419023136246785;9.11367218759721;1.0148303796881053;151;
ba_5591_n65_m3.gml;65;198;0.095192;2;24;6.0923;0.207542;4;2.3692307692307693;3;4;0.48650425541051995;0.022321428571428572;0.19965486089003756;0.42219649103859186;0.6095238095238096;4;-0.08427442205565375;0.2075418634240093;0.17375231053604437;9.152628447822913;1.45293790032061;134;
ba_5596_n93_m2.gml;92;185;0.044195;2;19;4.0217;0.105005;6;3.0111058601134215;3;6;0.6133363469419949;0.022713277061103154;0.26325182407582975;0.33422295120682954;0.4918918918918919;3;-0.11665891302568612;0.1050053080659488;0.05413105413105413;6.557169359609103;0.614895839383178;94;
ba_5597_n51_m2.gml;51;104;0.081569;2;14;4.0784;0.121189;5;2.5797770088427527;3;5;0.46068000488120514;0.03329331732693077;0.24398816149836555;0.3865321835849681;0.5319148936170213;3;-0.19671572156160264;0.12118926824809177;0.0922242314647378;6.0418998702534825;0.7510493617161844;54;
ba_5602_n87_m3.gml;87;270;0.072173;2;24;6.2069;0.161717;4;2.4743030783458844;3;4;0.4469476343729558;0.017683224051448974;0.16507654338136418;0.4045885035114299;0.5548387096774193;4;-0.17145321259163446;0.16171652059923095;0.12179487179487179;9.330175337429644;1.2570688755903143;184;
ba_5608_n86_m3.gml;86;261;0.071409;2;26;6.0698;0.135768;4;2.501352082206598;3;4;0.436317745099854;0.018223568497166307;0.1845323272079718;0.4003584010166017;0.5666666666666667;4;-0.08858139184885727;0.13576810826072833;0.1144186046511628;9.185985383966011;1.4036033551483167;176;
ba_560_n88_m3.gml;88;279;0.072884;2;26;6.3409;0.162458;4;2.489669421487603;3;4;0.4453617714151233;0.017654491992904184;0.19329940179060642;0.40263401039720165;0.5723684210526315;4;-0.0902331507198376;0.16245755476472168;0.13170731707317074;9.745779524391086;1.3393406096738885;192;
ba_5619_n148_m2.gml;145;309;0.029598;2;30;4.2621;0.104935;6;3.1403567181926277;4;6;0.5291053180363209;0.015120033223481499;0.28701691543526414;0.321451178788484;0.48322147651006714;3;-0.1346112491266208;0.1049354993766873;0.06727688787185354;7.846077076562269;0.5913947782410413;165;
ba_5625_n75_m2.gml;72;157;0.061424;2;20;4.3611;0.103866;5;2.6983024691358026;3;5;0.4982608642958916;0.024804381846635373;0.2779763382420502;0.3715816050133347;0.5182481751824818;4;-0.21225734978929015;0.10386556406938244;0.09195402298850575;7.168819348505278;0.7488184528816564;86;
ba_5627_n110_m3.gml;110;363;0.06055;2;30;6.6;0.151818;4;2.5646280991735537;3;4;0.44988520115122255;0.014705155530843606;0.16155004108856535;0.3921159328034346;0.5618556701030928;5;-0.040236053802825446;0.15181807789690396;0.13869431213224992;10.933411215281708;1.178018577745345;254;
ba_5638_n78_m1.gml;25;35;0.116667;2;6;2.8;0.130667;5;2.9024;4;5;0.39999999999999997;0.08797101449275362;0.38623188405797104;0.3352449186795154;0.46153846153846156;2;0.02930402930402886;0.13066666666666665;0.11688311688311688;3.397848979422453;0.3276310617657128;11;
ba_5642_n136_m1.gml;31;45;0.096774;2;7;2.9032;0.047158;7;3.088449531737773;4;7;0.8249491517770593;0.07556544308490916;0.434904214559387;0.3229572554316183;0.46875;2;0.16273877449764296;0.04715821812596006;0.08411214953271028;3.671293388004356;0.180162263803592;15;
ba_564_n53_m3.gml;53;162;0.117562;3;20;6.1132;0.249445;4;2.2150231399074403;3;4;0.4795571708354278;0.024659210563761063;0.19041952056657932;0.44895485239122057;0.5977011494252874;4;-0.2279901626257034;0.2494446729740847;0.16718995290423863;8.44746487382394;1.5898313808850706;110;
ba_5659_n51_m2.gml;51;110;0.086275;2;18;4.3137;0.137498;5;2.542099192618224;3;5;0.4539543883447147;0.03250900360144057;0.3202512201683869;0.3928557497132457;0.5555555555555556;3;-0.2316296158496884;0.1374975658712683;0.09316770186335403;6.509548597559338;0.7904581822339657;60;
ba_5668_n110_m1.gml;24;36;0.130435;2;10;3.0;0.183333;5;2.517361111111111;3;5;0.5951190357119042;0.0739459815546772;0.5345191040843215;0.38997237458117806;0.5897435897435898;2;-0.19848467454942048;0.18333333333333335;0.11214953271028037;3.931707671441862;0.47022839190316756;13;
ba_5679_n113_m3.gml;113;351;0.055468;2;23;6.2124;0.121635;5;2.6246377946589394;3;5;0.4179015558625697;0.014847496042186308;0.1208538553023887;0.3820621444567527;0.5114155251141552;4;-0.10850079326144865;0.12163491209739648;0.09927916120576671;9.626640745038454;1.4096665461883229;239;
ba_5689_n82_m2.gml;82;166;0.049985;2;20;4.0488;0.087415;6;3.014277215942891;3;6;0.5854928723979417;0.025643631436314363;0.3094138029323214;0.3337614655156542;0.5094339622641509;3;-0.019545473141594903;0.08741511661922445;0.08761682242990654;6.509335895762503;0.5457414721403034;85;
ba_568_n148_m3.gml;148;456;0.041919;3;26;6.1622;0.100622;5;2.7759313367421474;3;5;0.42449428512148846;0.012293254954703094;0.11799039370173399;0.36202371854456683;0.4916387959866221;5;-0.02131882320024387;0.1006217412333646;0.09265255292652554;10.21374152869951;1.3353181945913062;309;
ba_5692_n98_m2.gml;95;191;0.042777;2;15;4.0211;0.114388;6;3.0577285318559557;4;6;0.4858097161774454;0.022475887728931113;0.17060160448152456;0.3277711028057409;0.43119266055045874;3;-0.2585614586589361;0.11438847702005597;0.04995102840352596;5.983598653013193;0.6462886492358368;97;
ba_5694_n88_m1.gml;25;35;0.116667;2;6;2.8;0.026667;6;2.9792;4;6;0.8;0.09144927536231885;0.3062801932367149;0.3312440088297425;0.46153846153846156;2;0.24787606196901538;0.026666666666666665;0.07692307692307693;3.571746657012148;0.31351465179859733;11;
ba_5698_n77_m2.gml;75;158;0.056937;2;15;4.2133;0.101241;5;2.9425777777777777;4;5;0.4945929864264375;0.027155374552634833;0.19162112201123513;0.3407979053103711;0.48366013071895425;3;-0.04275541538716954;0.10124098124098124;0.08260325406758448;6.297097996550828;0.7105558055158095;84;
ba_5707_n95_m3.gml;95;297;0.066517;3;28;6.2526;0.144372;4;2.5014958448753464;3;4;0.4345214198010587;0.016431263470962923;0.17610029530373505;0.400513242643806;0.573170731707317;4;-0.11655700117699733;0.1443715540229203;0.11573720397249809;9.613858102290665;1.5215341766360164;203;
ba_5713_n118_m2.gml;116;232;0.034783;2;20;4.0;0.041392;6;3.1798454221165278;4;6;0.48429558293752195;0.01936400220942161;0.19921872851631747;0.3160044429426484;0.44061302681992337;3;-0.2245921884622947;0.04139237199582027;0.02762854950115119;6.296997310870499;0.6424301819670721;117;
ba_5715_n145_m2.gml;143;300;0.029548;2;29;4.1958;0.070984;6;3.200058682576165;4;6;0.5136886062155793;0.01576308019220815;0.30660244125215397;0.31497955313231296;0.48464163822525597;3;-0.07778239962367012;0.07098368112105896;0.05139186295503212;7.341582899897125;0.6862964515010204;158;
ba_5722_n126_m3.gml;126;402;0.051048;2;31;6.381;0.119938;5;2.6472663139329806;3;5;0.42451044826401063;0.01345519713261649;0.1599612850412247;0.37929003103835507;0.5411255411255411;4;-0.06604865246795238;0.11993757025354147;0.0999729070712544;10.224615138014562;1.4247705208554258;277;
ba_5727_n51_m3.gml;51;159;0.124706;3;20;6.2353;0.191526;4;2.2422145328719725;3;4;0.49759127609605963;0.026266506602641054;0.1930309543338502;0.44377377764570797;0.6172839506172839;4;-0.09822887186666886;0.19152629276468286;0.16845582163501238;8.50068390621706;1.6005845730265422;109;
ba_5731_n88_m2.gml;87;191;0.051056;2;23;4.3908;0.087691;6;2.938829435856784;3;6;0.5845141211536147;0.023211786719499344;0.33888200488684145;0.34255355333040194;0.5212121212121212;3;-0.03437349622789361;0.0876911888156266;0.07713498622589532;6.954624035602491;0.6400431883680856;105;
ba_5732_n67_m2.gml;66;139;0.064802;2;15;4.2121;0.156845;5;2.834710743801653;3;5;0.5448228665565213;0.02934877622377622;0.21933723387019552;0.35361403291731275;0.48507462686567165;3;-0.096173473892391;0.15684500684500685;0.10330578512396695;6.317352925792657;0.6017274082771626;74;
ba_5733_n64_m2.gml;63;125;0.064004;2;16;3.9683;0.158897;5;2.7881078357268834;3;5;0.5471012044321932;0.030050447818824336;0.25126290137631946;0.3591592697398438;0.5;3;-0.17752833654550831;0.15889718746861603;0.08047690014903129;6.126072748855969;0.6038289334280297;63;
ba_5735_n136_m3.gml;136;438;0.047712;3;30;6.4412;0.113942;5;2.653871107266436;3;5;0.3635060910090669;0.012489025460930642;0.13204634730844192;0.37838493260449957;0.531496062992126;4;-0.12448429820282879;0.11394240077874392;0.08968926553672317;10.512666048882886;1.3735339342717074;303;
